Fichier	Complexité en temps	Complexité en espace	Niveau difficulté
../corpus_annote2/recette_36671_annote.xml	16.7	6	2
../corpus_annote2/recette_20751_annote.xml	25.3	6	1
../corpus_annote2/recette_16556_annote.xml	11.5	6	1
../corpus_annote2/recette_65891_annote.xml	13.5	3	1
../corpus_annote2/recette_53618_annote.xml	38.0	9	1
../corpus_annote2/recette_15801_annote.xml	49.0	7	1
../corpus_annote2/recette_29519_annote.xml	16.15	4	2
../corpus_annote2/recette_175543_annote.xml	67.0	6	3
../corpus_annote2/recette_29997_annote.xml	12.5	6	1
../corpus_annote2/recette_23688_annote.xml	28.7	7	2
../corpus_annote2/recette_95050_annote.xml	18.5	4	1
../corpus_annote2/recette_40238_annote.xml	6.4	4	1
../corpus_annote2/recette_57104_annote.xml	12.5	4	1
../corpus_annote2/recette_93489_annote.xml	27.5	3	1
../corpus_annote2/recette_13056_annote.xml	21.7	3	3
../corpus_annote2/recette_25251_annote.xml	23.9	9	1
../corpus_annote2/recette_37172_annote.xml	4.5	4	1
../corpus_annote2/recette_27805_annote.xml	37.95	5	2
../corpus_annote2/recette_45227_annote.xml	25.4	7	3
../corpus_annote2/recette_16049_annote.xml	20.0	5	2
../corpus_annote2/recette_59096_annote.xml	17.61	5	1
../corpus_annote2/recette_23397_annote.xml	28.5	12	2
../corpus_annote2/recette_29006_annote.xml	18.3	6	2
../corpus_annote2/recette_39971_annote.xml	17.0	5	1
../corpus_annote2/recette_13549_annote.xml	18.310000000000002	5	1
../corpus_annote2/recette_40479_annote.xml	24.0	7	1
../corpus_annote2/recette_221947_annote.xml	528.8	4	2
../corpus_annote2/recette_57745_annote.xml	16.0	5	2
../corpus_annote2/recette_72162_annote.xml	25.0	7	1
../corpus_annote2/recette_69998_annote.xml	15.2	2	3
../corpus_annote2/recette_20110_annote.xml	31.5	4	2
../corpus_annote2/recette_16317_annote.xml	14.2	3	1
../corpus_annote2/recette_53059_annote.xml	25.5	8	1
../corpus_annote2/recette_229913_annote.xml	25.4	7	2
../corpus_annote2/recette_52245_annote.xml	8.5	3	1
../corpus_annote2/recette_166722_annote.xml	46.040000000000006	10	2
../corpus_annote2/recette_66698_annote.xml	140.7	4	2
../corpus_annote2/recette_32233_annote.xml	44.81	4	2
../corpus_annote2/recette_19099_annote.xml	18.0	3	1
../corpus_annote2/recette_227881_annote.xml	32.0	3	2
../corpus_annote2/recette_24313_annote.xml	93.35	11	2
../corpus_annote2/recette_18285_annote.xml	35.8	5	1
../corpus_annote2/recette_218440_annote.xml	18.5	2	2
../corpus_annote2/recette_69009_annote.xml	37.5	7	2
../corpus_annote2/recette_63398_annote.xml	24.0	5	2
../corpus_annote2/recette_223313_annote.xml	35.6	6	2
../corpus_annote2/recette_21613_annote.xml	9.5	3	1
../corpus_annote2/recette_28626_annote.xml	11.3	4	1
../corpus_annote2/recette_13175_annote.xml	17.5	6	3
../corpus_annote2/recette_25372_annote.xml	16.1	7	1
../corpus_annote2/recette_34819_annote.xml	35.5	1	1
../corpus_annote2/recette_61220_annote.xml	36.5	7	2
../corpus_annote2/recette_44889_annote.xml	19.5	3	2
../corpus_annote2/recette_17669_annote.xml	23.0	5	1
../corpus_annote2/recette_166040_annote.xml	32.05	5	2
../corpus_annote2/recette_39852_annote.xml	44.2	4	2
../corpus_annote2/recette_28339_annote.xml	44.9	5	2
../corpus_annote2/recette_29125_annote.xml	13.5	4	1
../corpus_annote2/recette_32551_annote.xml	25.5	7	1
../corpus_annote2/recette_218322_annote.xml	15.46	4	2
../corpus_annote2/recette_52038_annote.xml	16.5	6	1
../corpus_annote2/recette_30694_annote.xml	76.0	13	3
../corpus_annote2/recette_21171_annote.xml	41.2	5	2
../corpus_annote2/recette_14298_annote.xml	23.61	4	2
../corpus_annote2/recette_39865_annote.xml	14.0	7	1
../corpus_annote2/recette_29112_annote.xml	33.41	5	2
../corpus_annote2/recette_15084_annote.xml	44.8	6	1
../corpus_annote2/recette_60514_annote.xml	19.5	6	2
../corpus_annote2/recette_24446_annote.xml	5.5	4	1
../corpus_annote2/recette_11798_annote.xml	6.0	4	3
../corpus_annote2/recette_91347_annote.xml	14.7	4	1
../corpus_annote2/recette_26783_annote.xml	37.0	4	1
../corpus_annote2/recette_31831_annote.xml	12.0	3	1
../corpus_annote2/recette_53213_annote.xml	11.0	6	2
../corpus_annote2/recette_64208_annote.xml	23.5	5	1
../corpus_annote2/recette_17341_annote.xml	24.3	5	1
../corpus_annote2/recette_21146_annote.xml	36.3	4	2
../corpus_annote2/recette_28611_annote.xml	16.5	4	3
../corpus_annote2/recette_22580_annote.xml	23.0	5	2
../corpus_annote2/recette_15915_annote.xml	13.52	4	1
../corpus_annote2/recette_25345_annote.xml	35.8	9	1
../corpus_annote2/recette_212915_annote.xml	32.3	9	2
../corpus_annote2/recette_91658_annote.xml	41.5	8	2
../corpus_annote2/recette_16442_annote.xml	50.1	9	3
../corpus_annote2/recette_86564_annote.xml	19.9	3	1
../corpus_annote2/recette_59813_annote.xml	17.6	6	2
../corpus_annote2/recette_65985_annote.xml	15.5	8	1
../corpus_annote2/recette_58681_annote.xml	44.04	8	2
../corpus_annote2/recette_64717_annote.xml	28.4	4	1
../corpus_annote2/recette_21459_annote.xml	35.5	6	1
../corpus_annote2/recette_29670_annote.xml	60.3	11	3
../corpus_annote2/recette_71593_annote.xml	39.0	3	1
../corpus_annote2/recette_36518_annote.xml	19.7	6	1
../corpus_annote2/recette_171136_annote.xml	51.5	7	2
../corpus_annote2/recette_68222_annote.xml	39.7	9	3
../corpus_annote2/recette_20438_annote.xml	19.299999999999997	5	1
../corpus_annote2/recette_223324_annote.xml	16.6	2	2
../corpus_annote2/recette_42294_annote.xml	17.6	5	1
../corpus_annote2/recette_222138_annote.xml	44.25	8	3
../corpus_annote2/recette_39696_annote.xml	43.8	4	1
../corpus_annote2/recette_28173_annote.xml	30.5	6	3
../corpus_annote2/recette_168398_annote.xml	53.31	12	3
../corpus_annote2/recette_57772_annote.xml	24.5	4	1
../corpus_annote2/recette_167987_annote.xml	80.85	12	3
../corpus_annote2/recette_48894_annote.xml	10.1	2	1
../corpus_annote2/recette_64075_annote.xml	16.0	5	1
../corpus_annote2/recette_30850_annote.xml	43.35	9	2
../corpus_annote2/recette_29892_annote.xml	33.45	6	1
../corpus_annote2/recette_51856_annote.xml	18.0	4	1
../corpus_annote2/recette_28600_annote.xml	25.0	7	2
../corpus_annote2/recette_22591_annote.xml	19.799999999999997	3	1
../corpus_annote2/recette_33274_annote.xml	34.4	6	1
../corpus_annote2/recette_25354_annote.xml	151.5	7	3
../corpus_annote2/recette_225591_annote.xml	45.2	6	2
../corpus_annote2/recette_212904_annote.xml	44.2	4	2
../corpus_annote2/recette_27091_annote.xml	36.2	7	2
../corpus_annote2/recette_166066_annote.xml	4.8	2	1
../corpus_annote2/recette_16453_annote.xml	27.5	4	2
../corpus_annote2/recette_20654_annote.xml	26.5	4	2
../corpus_annote2/recette_29103_annote.xml	16.4	5	1
../corpus_annote2/recette_23292_annote.xml	26.9	7	1
../corpus_annote2/recette_24457_annote.xml	32.65	2	1
../corpus_annote2/recette_10595_annote.xml	29.5	7	3
../corpus_annote2/recette_72339_annote.xml	36.0	5	3
../corpus_annote2/recette_171645_annote.xml	6.0	1	1
../corpus_annote2/recette_64219_annote.xml	20.5	6	1
../corpus_annote2/recette_53202_annote.xml	20.0	6	1
../corpus_annote2/recette_95637_annote.xml	14.0	2	2
../corpus_annote2/recette_33998_annote.xml	13.5	4	2
../corpus_annote2/recette_82985_annote.xml	23.3	5	1
../corpus_annote2/recette_26961_annote.xml	30.7	5	2
../corpus_annote2/recette_44343_annote.xml	14.2	4	2
../corpus_annote2/recette_55828_annote.xml	40.0	5	1
../corpus_annote2/recette_73358_annote.xml	21.1	6	1
../corpus_annote2/recette_30841_annote.xml	52.699999999999996	7	2
../corpus_annote2/recette_166704_annote.xml	25.0	4	2
../corpus_annote2/recette_43586_annote.xml	37.0	11	2
../corpus_annote2/recette_20136_annote.xml	36.5	3	2
../corpus_annote2/recette_29661_annote.xml	11.54	5	1
../corpus_annote2/recette_84843_annote.xml	29.5	10	2
../corpus_annote2/recette_174427_annote.xml	55.300000000000004	9	2
../corpus_annote2/recette_46917_annote.xml	7.6	5	1
../corpus_annote2/recette_60267_annote.xml	12.1	4	1
../corpus_annote2/recette_168696_annote.xml	44.5	8	3
../corpus_annote2/recette_36987_annote.xml	17.1	4	1
../corpus_annote2/recette_17432_annote.xml	28.0	3	1
../corpus_annote2/recette_58863_annote.xml	42.5	6	1
../corpus_annote2/recette_48114_annote.xml	23.0	5	1
../corpus_annote2/recette_20429_annote.xml	46.2	7	2
../corpus_annote2/recette_32222_annote.xml	3.0	3	1
../corpus_annote2/recette_51692_annote.xml	84.5	7	2
../corpus_annote2/recette_84874_annote.xml	11.5	5	2
../corpus_annote2/recette_14952_annote.xml	18.31	4	2
../corpus_annote2/recette_24302_annote.xml	10.3	5	2
../corpus_annote2/recette_82023_annote.xml	8.5	1	1
../corpus_annote2/recette_19088_annote.xml	7.2	1	1
../corpus_annote2/recette_37722_annote.xml	24.62	7	1
../corpus_annote2/recette_224949_annote.xml	16.8	10	2
../corpus_annote2/recette_68204_annote.xml	28.2	7	1
../corpus_annote2/recette_16619_annote.xml	18.0	4	1
../corpus_annote2/recette_29349_annote.xml	15.3	6	1
../corpus_annote2/recette_41674_annote.xml	35.0	6	1
../corpus_annote2/recette_28155_annote.xml	16.1	6	1
../corpus_annote2/recette_25401_annote.xml	19.0	4	1
../corpus_annote2/recette_13606_annote.xml	14.5	3	1
../corpus_annote2/recette_19597_annote.xml	24.75	9	1
../corpus_annote2/recette_83720_annote.xml	16.5	6	1
../corpus_annote2/recette_26956_annote.xml	32.3	7	2
../corpus_annote2/recette_44374_annote.xml	21.15	4	1
../corpus_annote2/recette_36021_annote.xml	19.1	2	1
../corpus_annote2/recette_49620_annote.xml	31.810000000000002	9	3
../corpus_annote2/recette_64053_annote.xml	10.5	6	1
../corpus_annote2/recette_85184_annote.xml	22.0	7	1
../corpus_annote2/recette_94661_annote.xml	13.100000000000001	5	1
../corpus_annote2/recette_32540_annote.xml	29.0	7	2
../corpus_annote2/recette_39843_annote.xml	39.1	7	3
../corpus_annote2/recette_57529_annote.xml	27.410000000000004	4	1
../corpus_annote2/recette_56735_annote.xml	13.5	1	1
../corpus_annote2/recette_34199_annote.xml	50.7	10	3
../corpus_annote2/recette_27937_annote.xml	17.0	3	1
../corpus_annote2/recette_223460_annote.xml	37.2	4	2
../corpus_annote2/recette_65032_annote.xml	28.5	4	1
../corpus_annote2/recette_84687_annote.xml	13.6	2	1
../corpus_annote2/recette_165188_annote.xml	42.5	8	2
../corpus_annote2/recette_93935_annote.xml	54.5	6	2
../corpus_annote2/recette_12378_annote.xml	39.0	11	1
../corpus_annote2/recette_57036_annote.xml	28.7	10	2
../corpus_annote2/recette_13164_annote.xml	23.0	6	1
../corpus_annote2/recette_168852_annote.xml	43.2	6	2
../corpus_annote2/recette_34808_annote.xml	21.0	5	2
../corpus_annote2/recette_68327_annote.xml	11.1	4	3
../corpus_annote2/recette_53474_annote.xml	22.2	5	2
../corpus_annote2/recette_48000_annote.xml	23.5	2	2
../corpus_annote2/recette_87400_annote.xml	9.5	4	1
../corpus_annote2/recette_17526_annote.xml	10.6	4	1
../corpus_annote2/recette_28569_annote.xml	37.0	8	2
../corpus_annote2/recette_56174_annote.xml	49.5	6	1
../corpus_annote2/recette_12026_annote.xml	3.0	2	1
../corpus_annote2/recette_88291_annote.xml	38.0	6	2
../corpus_annote2/recette_169910_annote.xml	18.7	3	1
../corpus_annote2/recette_36102_annote.xml	46.6	10	1
../corpus_annote2/recette_44257_annote.xml	11.0	5	1
../corpus_annote2/recette_72050_annote.xml	21.2	7	3
../corpus_annote2/recette_48991_annote.xml	34.0	5	2
../corpus_annote2/recette_86303_annote.xml	73.5	6	3
../corpus_annote2/recette_20022_annote.xml	13.9	3	1
../corpus_annote2/recette_17039_annote.xml	23.05	7	2
../corpus_annote2/recette_64170_annote.xml	36.51	8	2
../corpus_annote2/recette_221875_annote.xml	167.0	8	3
../corpus_annote2/recette_28076_annote.xml	18.62	5	2
../corpus_annote2/recette_39793_annote.xml	32.5	6	1
../corpus_annote2/recette_71189_annote.xml	28.5	4	1
../corpus_annote2/recette_83603_annote.xml	26.1	9	1
../corpus_annote2/recette_13725_annote.xml	34.5	3	3
../corpus_annote2/recette_12539_annote.xml	27.2	6	1
../corpus_annote2/recette_70395_annote.xml	37.5	7	2
../corpus_annote2/recette_212181_annote.xml	85.8	7	3
../corpus_annote2/recette_59087_annote.xml	44.2	2	2
../corpus_annote2/recette_16058_annote.xml	26.5	8	2
../corpus_annote2/recette_185402_annote.xml	121.0	9	3
../corpus_annote2/recette_39960_annote.xml	17.5	4	1
../corpus_annote2/recette_29017_annote.xml	58.1	8	3
../corpus_annote2/recette_13558_annote.xml	38.0	5	2
../corpus_annote2/recette_93187_annote.xml	35.0	2	1
../corpus_annote2/recette_24543_annote.xml	2	2	1
../corpus_annote2/recette_27185_annote.xml	32.5	9	2
../corpus_annote2/recette_69346_annote.xml	113.4	2	1
../corpus_annote2/recette_65880_annote.xml	35.400000000000006	8	1
../corpus_annote2/recette_53609_annote.xml	42.5	11	1
../corpus_annote2/recette_166172_annote.xml	8.0	3	1
../corpus_annote2/recette_222240_annote.xml	32.3	6	3
../corpus_annote2/recette_40229_annote.xml	11.5	2	1
../corpus_annote2/recette_51942_annote.xml	26.5	5	2
../corpus_annote2/recette_22485_annote.xml	27.2	10	2
../corpus_annote2/recette_33360_annote.xml	58.8	6	2
../corpus_annote2/recette_28714_annote.xml	17.4	4	1
../corpus_annote2/recette_15810_annote.xml	20.0	6	2
../corpus_annote2/recette_220185_annote.xml	44.300000000000004	3	2
../corpus_annote2/recette_41035_annote.xml	24.2	4	1
../corpus_annote2/recette_56309_annote.xml	13.5	3	2
../corpus_annote2/recette_93498_annote.xml	14.52	5	2
../corpus_annote2/recette_57115_annote.xml	21.2	7	1
../corpus_annote2/recette_73519_annote.xml	21.3	9	1
../corpus_annote2/recette_90576_annote.xml	26.5	2	1
../corpus_annote2/recette_86456_annote.xml	18.799999999999997	5	1
../corpus_annote2/recette_16570_annote.xml	46.5	7	3
../corpus_annote2/recette_20777_annote.xml	65.30000000000001	6	2
../corpus_annote2/recette_51975_annote.xml	18.0	2	1
../corpus_annote2/recette_28723_annote.xml	19.5	3	2
../corpus_annote2/recette_84793_annote.xml	35.6	6	2
../corpus_annote2/recette_15827_annote.xml	41.0	6	1
../corpus_annote2/recette_41002_annote.xml	22.4	5	1
../corpus_annote2/recette_201089_annote.xml	27.82	8	2
../corpus_annote2/recette_83156_annote.xml	33.0	4	1
../corpus_annote2/recette_25277_annote.xml	129.3	7	3
../corpus_annote2/recette_13070_annote.xml	23.0	4	1
../corpus_annote2/recette_57122_annote.xml	15.2	4	2
../corpus_annote2/recette_227777_annote.xml	17.0	2	2
../corpus_annote2/recette_63971_annote.xml	89.7	11	2
../corpus_annote2/recette_53321_annote.xml	8.5	3	1
../corpus_annote2/recette_20268_annote.xml	23.0	10	3
../corpus_annote2/recette_217838_annote.xml	51.0	4	2
../corpus_annote2/recette_165583_annote.xml	112.5	8	3
../corpus_annote2/recette_33648_annote.xml	38.1	7	1
../corpus_annote2/recette_29020_annote.xml	30.5	7	2
../corpus_annote2/recette_41993_annote.xml	24.1	8	1
../corpus_annote2/recette_83449_annote.xml	17.2	6	1
../corpus_annote2/recette_54799_annote.xml	17.8	4	1
../corpus_annote2/recette_36135_annote.xml	75.6	8	2
../corpus_annote2/recette_26842_annote.xml	11.5	4	1
../corpus_annote2/recette_63782_annote.xml	33.1	7	2
../corpus_annote2/recette_48528_annote.xml	11.5	1	1
../corpus_annote2/recette_229498_annote.xml	69.0	9	2
../corpus_annote2/recette_16212_annote.xml	66.8	6	2
../corpus_annote2/recette_64147_annote.xml	25.5	3	2
../corpus_annote2/recette_50085_annote.xml	67.5	4	3
../corpus_annote2/recette_25515_annote.xml	38.0	6	1
../corpus_annote2/recette_24709_annote.xml	18.1	7	2
../corpus_annote2/recette_12980_annote.xml	29.2	5	2
../corpus_annote2/recette_170218_annote.xml	8.7	4	2
../corpus_annote2/recette_72578_annote.xml	26.6	8	2
../corpus_annote2/recette_105788_annote.xml	19.1	5	1
../corpus_annote2/recette_167124_annote.xml	18.0	6	1
../corpus_annote2/recette_20984_annote.xml	11.3	4	1
../corpus_annote2/recette_87437_annote.xml	23.5	6	1
../corpus_annote2/recette_21716_annote.xml	10.5	3	2
../corpus_annote2/recette_40063_annote.xml	39.0	8	1
../corpus_annote2/recette_14846_annote.xml	19.6	5	1
../corpus_annote2/recette_94017_annote.xml	14.6	6	1
../corpus_annote2/recette_56143_annote.xml	22.8	4	1
../corpus_annote2/recette_46834_annote.xml	49.0	8	1
../corpus_annote2/recette_23592_annote.xml	58.5	5	2
../corpus_annote2/recette_29603_annote.xml	25.7	9	3
../corpus_annote2/recette_28891_annote.xml	14.1	4	1
../corpus_annote2/recette_17450_annote.xml	11.0	5	1
../corpus_annote2/recette_53502_annote.xml	16.009999999999998	5	1
../corpus_annote2/recette_59693_annote.xml	20.5	5	1
../corpus_annote2/recette_219618_annote.xml	7.5	2	2
../corpus_annote2/recette_11089_annote.xml	35.7	10	3
../corpus_annote2/recette_45422_annote.xml	8.7	3	1
../corpus_annote2/recette_83775_annote.xml	50.800000000000004	9	1
../corpus_annote2/recette_13653_annote.xml	4.5	2	1
../corpus_annote2/recette_25454_annote.xml	73.4	8	4
../corpus_annote2/recette_58190_annote.xml	12.0	2	1
../corpus_annote2/recette_87069_annote.xml	46.61	9	2
../corpus_annote2/recette_223648_annote.xml	16.92	3	2
../corpus_annote2/recette_72126_annote.xml	48.7	3	2
../corpus_annote2/recette_62851_annote.xml	34.5	8	2
../corpus_annote2/recette_25629_annote.xml	25.0	8	1
../corpus_annote2/recette_83986_annote.xml	24.9	10	1
../corpus_annote2/recette_83508_annote.xml	44.4	9	1
../corpus_annote2/recette_168196_annote.xml	18.9	7	1
../corpus_annote2/recette_220962_annote.xml	29.110000000000003	3	2
../corpus_annote2/recette_94634_annote.xml	25.6	6	1
../corpus_annote2/recette_38684_annote.xml	29.699999999999996	8	1
../corpus_annote2/recette_39498_annote.xml	20.0	9	1
../corpus_annote2/recette_230015_annote.xml	76.4	7	3
../corpus_annote2/recette_49408_annote.xml	17.15	5	1
../corpus_annote2/recette_222629_annote.xml	70.9	11	2
../corpus_annote2/recette_166995_annote.xml	27.5	3	2
../corpus_annote2/recette_171627_annote.xml	26.2	5	1
../corpus_annote2/recette_46786_annote.xml	15.0	2	1
../corpus_annote2/recette_57063_annote.xml	19.2	1	1
../corpus_annote2/recette_227636_annote.xml	12.0	4	2
../corpus_annote2/recette_20636_annote.xml	24.8	6	1
../corpus_annote2/recette_167218_annote.xml	20.0	7	2
../corpus_annote2/recette_16431_annote.xml	18.2	3	1
../corpus_annote2/recette_72644_annote.xml	19.6	4	3
../corpus_annote2/recette_36716_annote.xml	12.25	1	1
../corpus_annote2/recette_218679_annote.xml	60.7	4	2
../corpus_annote2/recette_61253_annote.xml	35.0	6	2
../corpus_annote2/recette_70938_annote.xml	73.0	5	2
../corpus_annote2/recette_83020_annote.xml	86.25	9	2
../corpus_annote2/recette_25301_annote.xml	30.5	5	1
../corpus_annote2/recette_47923_annote.xml	11.0	2	1
../corpus_annote2/recette_29449_annote.xml	41.01	9	2
../corpus_annote2/recette_40368_annote.xml	32.5	6	2
../corpus_annote2/recette_52554_annote.xml	2.0	1	1
../corpus_annote2/recette_20601_annote.xml	38.71	10	1
../corpus_annote2/recette_63196_annote.xml	11.5	2	1
../corpus_annote2/recette_44474_annote.xml	20.5	5	1
../corpus_annote2/recette_12605_annote.xml	77.7	3	3
../corpus_annote2/recette_13419_annote.xml	45.0	10	2
../corpus_annote2/recette_66189_annote.xml	17.0	7	1
../corpus_annote2/recette_32522_annote.xml	11.75	5	1
../corpus_annote2/recette_39821_annote.xml	128.6	5	2
../corpus_annote2/recette_51192_annote.xml	19.6	5	1
../corpus_annote2/recette_21102_annote.xml	9.0	3	1
../corpus_annote2/recette_63489_annote.xml	29.0	6	1
../corpus_annote2/recette_91303_annote.xml	116.5	7	2
../corpus_annote2/recette_171610_annote.xml	8.2	2	1
../corpus_annote2/recette_45377_annote.xml	33.5	6	2
../corpus_annote2/recette_54492_annote.xml	11.8	3	2
../corpus_annote2/recette_218351_annote.xml	185.0	9	3
../corpus_annote2/recette_25463_annote.xml	17.009999999999998	6	2
../corpus_annote2/recette_28137_annote.xml	58.099999999999994	8	2
../corpus_annote2/recette_166751_annote.xml	18.5	4	1
../corpus_annote2/recette_30814_annote.xml	52.21	6	3
../corpus_annote2/recette_20163_annote.xml	39.3	9	2
../corpus_annote2/recette_44316_annote.xml	31.0	4	1
../corpus_annote2/recette_26934_annote.xml	9.6	3	1
../corpus_annote2/recette_764_annote.xml	25.0	6	2
../corpus_annote2/recette_36043_annote.xml	26.5	5	1
../corpus_annote2/recette_57229_annote.xml	45.15	11	3
../corpus_annote2/recette_24360_annote.xml	17.0	1	2
../corpus_annote2/recette_41309_annote.xml	21.9	3	3
../corpus_annote2/recette_32240_annote.xml	18.2	4	1
../corpus_annote2/recette_29634_annote.xml	102.0	5	1
../corpus_annote2/recette_14930_annote.xml	47.8	6	2
../corpus_annote2/recette_67879_annote.xml	12.5	6	1
../corpus_annote2/recette_30185_annote.xml	14.4	3	1
